provider_npi,provider_id,hospital_name,address,city,state,state_code,zipcode,county_name,phone_number,hospital_type,hospital_ownership,emergency_services
1952360455,190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,22,70115,ORLEANS,(504)897-7011,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1073549333,190050,BEAUREGARD MEMORIAL HOSPITAL,600 S PINE STREET,DERIDDER,LA,22,70634,BEAUREGARD,(337)462-7100,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1073504536,190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,22,70546,JEFFERSON DAVIS,(337)616-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1073549333,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,2315 E MAIN STREET,NEW IBERIA,LA,22,70562,IBERIA,(337)364-0441,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1851344915,190060,LAKE CHARLES MEMORIAL HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,LA,22,70601,CALCASIEU,(337)494-3200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1902832157,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,5000 HENNESSY BLVD,BATON ROUGE,LA,22,70808,EAST BATON ROUGE,(225)765-6565,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1366519548,190065,BATON ROUGE GENERAL MEDICAL CENTER,3600 FLORIDA STREET,BATON ROUGE,LA,22,70806,EAST BATON ROUGE,(225)387-7767,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1285662072,190079,ST CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD ROAD,LULING,LA,22,70070,SAINT CHARLES,(985)785-6242,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1285662072,190081,WEST CARROLL MEMORIAL HOSPITAL,706 ROSS STREET,OAK GROVE,LA,22,71263,WEST CARROLL,(318)428-3237,Acute Care Hospitals,Proprietary,Yes
1497717516,190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,22,71270,LINCOLN,(318)254-2100,Acute Care Hospitals,Proprietary,Yes
1417151259,190090,WINN PARISH MEDICAL CENTER,301 W BOUNDARY STREET,WINNFIELD,LA,22,71483,WINN,(318)648-3000,Acute Care Hospitals,Proprietary,Yes
1992921811,190098,"B R F HOSPITAL HOLDINGS, L L C",1541 KINGS HIGHWAY,SHREVEPORT,LA,22,71130,CADDO,(318)675-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1134255524,190099,AVOYELLES HOSPITAL,4231 HIGHWAY 1192,MARKSVILLE,LA,22,71351,AVOYELLES,(318)253-8611,Acute Care Hospitals,Proprietary,Yes
1992921811,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",4801 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,22,70508,LAFAYETTE,(337)470-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1275534547,190106,OAKDALE COMMUNITY HOSPITAL,130 N HOSPITAL DR,OAKDALE,LA,22,71463,ALLEN,(318)335-3700,Acute Care Hospitals,Proprietary,Yes
1144533795,190111,WILLIS KNIGHTON MEDICAL CENTER,2600 GREENWOOD ROAD,SHREVEPORT,LA,22,71103,CADDO,(318)212-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1144533795,190114,HOMER MEMORIAL HOSPITAL,620 EAST COLLEGE STREET,HOMER,LA,22,71040,CLAIBORNE,(318)927-2024,Acute Care Hospitals,Government - Local,Yes
1518927425,190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,22,71220,MOREHOUSE,(318)283-3600,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1518927425,190118,DESOTO REGIONAL HEALTH SYSTEM,207 JEFFERSON STREET,MANSFIELD,LA,22,71052,DE SOTO,(318)872-4610,Acute Care Hospitals,Proprietary,Yes
1154302024,190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,22,71201,OUACHITA,(318)966-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1093973174,190128,WOMAN'S HOSPITAL,100 WOMAN'S WAY,BATON ROUGE,LA,22,70817,EAST BATON ROUGE,(225)927-1300,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1528140076,190133,ALLEN PARISH HOSPITAL,108 6TH AVENUE,KINDER,LA,22,70648,ALLEN,(337)738-2527,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1528140076,190140,FRANKLIN MEDICAL CENTER,2106 LOOP ROAD,WINNSBORO,LA,22,71295,FRANKLIN,(318)435-9411,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1366436974,190144,MINDEN MEDICAL CENTER,NO 1 MEDICAL PLAZA,MINDEN,LA,22,71055,WEBSTER,(318)377-2321,Acute Care Hospitals,Proprietary,Yes
1316107006,190145,LASALLE GENERAL HOSPITAL,187 NINTH ST/HWY 84 WEST,JENA,LA,22,71342,LA SALLE,(318)992-9200,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1316107006,190146,EAST JEFFERSON GENERAL HOSPITAL,4200 HOUMA BLVD,METAIRIE,LA,22,70006,JEFFERSON,(504)454-4000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1427082429,190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,22,71269,RICHLAND,(318)728-4181,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1427082429,190160,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN ROAD,WEST MONROE,LA,22,71291,OUACHITA,(318)329-4600,Acute Care Hospitals,Proprietary,Yes
1679589261,190164,BYRD REGIONAL HOSPITAL,1020 FERTITTA BLVD,LEESVILLE,LA,22,71446,VERNON,(337)239-9041,Acute Care Hospitals,Proprietary,Yes
1710961602,190167,MERCY REGIONAL MEDICAL CENTER,800 E MAIN,VILLE PLATTE,LA,22,70586,EVANGELINE,(337)363-5684,Acute Care Hospitals,Proprietary,Yes
1710961602,190175,RIVER PARISHES HOSPITAL,500 RUE DE SANTE,LAPLACE,LA,22,70068,ST JOHN THE BAPTIST,(985)652-7000,Acute Care Hospitals,Proprietary,Yes
1710961602,190176,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,22,70112,ORLEANS,(504)988-1900,Acute Care Hospitals,Proprietary,Yes
1336149707,190177,LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BOULEVARD,COVINGTON,LA,22,70433,SAINT TAMMANY,(985)867-4443,Acute Care Hospitals,Proprietary,Yes
1730156829,190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,HOUMA,LA,22,70363,TERREBONNE,(985)873-1285,Acute Care Hospitals,Government - State,Yes
1730156829,190190,CALDWELL MEMORIAL HOSPITAL,411 MAIN STREET,COLUMBIA,LA,22,71418,CALDWELL,(318)649-6111,Acute Care Hospitals,Proprietary,No
1730156829,190199,VILLA FELICIANA MEDICAL COMPLEX,5002 HIGHWAY 10,JACKSON,LA,22,70748,EAST FELICIANA,(225)634-4010,Acute Care Hospitals,Government - State,No
1629062187,190201,LAKE AREA MEDICAL CENTER,4200 NELSON ROAD,LAKE CHARLES,LA,22,70605,CALCASIEU,(337)474-6370,Acute Care Hospitals,Proprietary,Yes
1629062187,190202,OCHSNER MEDICAL CENTER - BATON ROUGE,17000 MEDICAL CENTER DR,BATON ROUGE,LA,22,70816,EAST BATON ROUGE,(225)755-4876,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1235235524,190204,"OCHSNER MEDICAL CENTER - NORTHSHORE, LLC",100 MEDICAL CENTER DRIVE,SLIDELL,LA,22,70461,SAINT TAMMANY,(985)649-7070,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1235235524,190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,2810 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LA,22,70506,LAFAYETTE,(337)981-2949,Acute Care Hospitals,Proprietary,Yes
1235235524,190208,EAST CARROLL PARISH HOSPITAL,336 NORTH HOOD STREET,LAKE PROVIDENCE,LA,22,71254,EAST CARROLL,(318)559-4023,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1699801324,190218,SABINE MEDICAL CENTER,240 HIGHLAND DRIVE,MANY,LA,22,71449,SABINE,(318)256-1232,Acute Care Hospitals,Proprietary,Yes
1891755179,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER,2400 HOSPITAL DR,BOSSIER CITY,LA,22,71111,BOSSIER,(318)212-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1891755179,190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,HOUMA,LA,22,70360,TERREBONNE,(985)853-1390,Acute Care Hospitals,Proprietary,No
1831152024,190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,MONROE,LA,22,71201,OUACHITA,(318)410-0002,Acute Care Hospitals,Proprietary,No
1124090014,190246,P & S SURGICAL HOSPITAL,312 GRAMMONT ST SUITE 101,MONROE,LA,22,71201,OUACHITA,(318)388-4040,Acute Care Hospitals,Physician,No
1124090014,190250,LOUISIANA  HEART HOSPITAL,64030 HIGHWAY 434,LACOMBE,LA,22,70445,SAINT TAMMANY,(985)690-7500,Acute Care Hospitals,Proprietary,Yes
1487684551,190251,SURGICAL SPECIALTY CENTER OF BATON ROUGE,8080 BLUEBONNET BLVD,BATON ROUGE,LA,22,70810,EAST BATON ROUGE,(225)408-5730,Acute Care Hospitals,Physician,No
1487684551,190255,PARK PLACE SURGICAL HOSPITAL,901 WILSON STREET,LAFAYETTE,LA,22,70503,LAFAYETTE,(337)237-8119,Acute Care Hospitals,Proprietary,No
1336255116,190256,CYPRESS POINTE HOSPITAL EAST,989 ROBERT BLVD,SLIDELL,LA,22,70458,SAINT TAMMANY,(504)690-8200,Acute Care Hospitals,Proprietary,No
1336255116,190257,GREEN CLINIC SURGICAL HOSPITAL,1118 FARMERVILLE STREET,RUSTON,LA,22,71270,LINCOLN,(318)232-7700,Acute Care Hospitals,Physician,No
1336255116,190259,LAFAYETTE SURGICAL SPECIALTY HOSPITAL,1101 KALISTE SALOOM RD,LAFAYETTE,LA,22,70508,LAFAYETTE,(337)769-4100,Acute Care Hospitals,Voluntary non-profit - Private,No
1902826209,190261,OUACHITA COMMUNITY HOSPITAL,1275 GLENNWOOD DRIVE,WEST MONROE,LA,22,71291,OUACHITA,(318)322-1339,Acute Care Hospitals,Proprietary,No
1902826209,190263,HEART HOSPITAL OF LAFAYETTE,1105 KALISTE SALOOM ROAD,LAFAYETTE,LA,22,70508,LAFAYETTE,(337)521-1000,Acute Care Hospitals,Proprietary,Yes
1780826859,190266,THE NEUROMEDICAL CENTER HOSPITAL,10105 PARK ROW CIRCLE,BATON ROUGE,LA,22,70810,EAST BATON ROUGE,(225)763-9900,Acute Care Hospitals,Proprietary,No
1831152024,190267,FAIRWAY MEDICAL CENTER,67252 INDUSTRY LANE,COVINGTON,LA,22,70433,SAINT TAMMANY,(985)801-3010,Acute Care Hospitals,Physician,No
1780826859,190268,LAFAYETTE GENERAL SURGICAL HOSPITAL,1000 W PINHOOK RD SUITE 100,LAFAYETTE,LA,22,70503,LAFAYETTE,(337)289-8095,Acute Care Hospitals,Voluntary non-profit - Private,No
1003998345,190270,SOUTHERN SURGICAL HOSPITAL,1700 W LINDBERG DRIVE,SLIDELL,LA,22,70458,SAINT TAMMANY,(985)641-0600,Acute Care Hospitals,Physician,No
1336235191,190274,OCHSNER MEDICAL CENTER-KENNER LLC,180 WEST ESPLANADE AVENUE,KENNER,LA,22,70065,JEFFERSON,(504)464-8065,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1336235191,190278,SPECIALISTS HOSPITAL SHREVEPORT,1500 LINE AVENUE,SHREVEPORT,LA,22,71101,CADDO,(318)213-3800,Acute Care Hospitals,Physician,No
1902859184,190297,DOCTORS HOSPITAL AT DEER CREEK LLC,815 SOUTH 10TH STREET,LEESVILLE,LA,22,71446,VERNON,(337)392-5088,Acute Care Hospitals,Physician,No
1902859184,190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,22,71301,RAPIDES,(318)449-6400,Acute Care Hospitals,Physician,No
1902859184,190300,ST CHARLES SURGICAL HOSPITAL LLC,1717 ST CHARLES AVE,NEW ORLEANS,LA,22,70130,ORLEANS,(504)529-6600,Acute Care Hospitals,Physician,No
1205880432,190303,CYPRESS POINTE SURGICAL HOSPITAL,42570 SOUTH AIRPORT RD,HAMMOND,LA,22,70403,TANGIPAHOA,(985)510-6200,Acute Care Hospitals,Proprietary,No
1821011453,190304,IBERIA REHABILITATION HOSPITAL,532 JEFFERSON TERRACE STREET,NEW IBERIA,LA,22,70560,IBERIA,(337)364-6923,Acute Care Hospitals,Proprietary,No
1821011453,190307,SOUTH CAMERON MEMORIAL HOSPITAL,5360 WEST CREOLE HWY,CAMERON,LA,22,70631,CAMERON,(337)542-4111,Acute Care Hospitals,Proprietary,Yes
1245225044,190308,ST BERNARD PARISH HOSPITAL,8000 WEST JUDGE PEREZ DRIVE,CHALMETTE,LA,22,70043,SAINT BERNARD,(504)826-9500,Acute Care Hospitals,Government - Hospital District or Authority,Yes
1366580581,190310,SPECIALTY REHABILITATION HOSPITAL OF LULING,1125 PAUL MAILLARD RD,LULING,LA,22,70070,SAINT CHARLES,(985)785-5233,Acute Care Hospitals,Proprietary,No
1922173251,19043,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,22,71360,RAPIDES,(318)473-0010,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1205828365,19048,OVERTON BROOKS VA MEDICAL CENTER - SHREVEPORT,510 EAST STONER AVENUE,SHREVEPORT,LA,22,71101,CADDO,(318)424-6037,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1205828365,191300,ST HELENA PARISH HOSPITAL CAH,16874 HIGHWAY 43,GREENSBURG,LA,22,70441,SAINT HELENA,(225)222-6111,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1730119934,191302,ST MARTIN HOSPITAL,210 CHAMPAGNE BOULEVARD,BREAUX BRIDGE,LA,22,70517,SAINT MARTIN,(337)332-2178,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1730119934,191303,ASSUMPTION COMMUNITY HOSPITAL,135 HIGHWAY 402,NAPOLEONVILLE,LA,22,70390,ASSUMPTION,(985)369-3600,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1215930045,191304,NORTH CADDO MEDICAL CENTER,1000 SOUTH SPRUCE ST,VIVIAN,LA,22,71082,CADDO,(318)375-3235,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1215930045,191305,ST JAMES PARISH HOSPITAL,1645 LUTCHER AVENUE,LUTCHER,LA,22,70071,SAINT JAMES,(225)869-5512,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1265417299,191306,WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE STREET,SAINT FRANCISVILLE,LA,22,70775,WEST FELICIANA,(225)635-3811,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1245225044,191309,HOOD MEMORIAL HOSPITAL,301 W WALNUT STREET,AMITE,LA,22,70422,TANGIPAHOA,(985)748-9485,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1265417299,191310,FRANKLIN FOUNDATION HOSPITAL,1097 NORTHWEST BLVD,FRANKLIN,LA,22,70538,SAINT MARY,(337)828-0760,Critical Access Hospitals,Voluntary non-profit - Other,Yes
1265417299,191312,CHRISTUS COUSHATTA HEALTH CARE CENTER,1635 MARVEL STREET,COUSHATTA,LA,22,71019,RED RIVER,(318)932-2000,Critical Access Hospitals,Voluntary non-profit - Church,Yes
1679504302,191315,HARDTNER MEDICAL CENTER,1102 N PINE ROAD,OLLA,LA,22,71465,LA SALLE,(318)495-3131,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1952578627,191316,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER DRIVE,NEW ROADS,LA,22,70760,POINTE COUPEE,(225)638-6331,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1114003613,191317,JACKSON PARISH HOSPITAL,165 BEECH SPRINGS ROAD,JONESBORO,LA,22,71251,JACKSON,(318)259-4435,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1114003613,191318,RIVERLAND MEDICAL CENTER,1700  WALLACE BLVD,FERRIDAY,LA,22,71334,CONCORDIA,(318)757-6551,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1245230804,191319,ACADIA ST LANDRY,810 SOUTH BROADWAY STREET,CHURCH POINT,LA,22,70525,ACADIA,(337)684-5435,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1245230804,191320,BIENVILLE MEDICAL CENTER,1175 PINE STREET,ARCADIA,LA,22,71001,BIENVILLE,(318)263-4700,Critical Access Hospitals,Proprietary,Yes
1770584625,191321,LALLIE KEMP MEDICAL CENTER,52579 HIGHWAY 21 SOUTH,INDEPENDENCE,LA,22,70443,TANGIPAHOA,(985)878-9421,Critical Access Hospitals,Government - State,Yes
1245225044,191322,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST SEVENTH STREET,KAPLAN,LA,22,70548,VERMILION,(337)643-8300,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1770584625,191323,RICHLAND PARISH HOSPITAL-DELHI,407 CINCINNATI STREET,DELHI,LA,22,71232,RICHLAND,(318)878-5171,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1811050404,191324,OCHSNER ST ANNE GENERAL HOSPITAL,4608 HIGHWAY 1,RACELAND,LA,22,70394,LAFOURCHE,(985)537-8377,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1154322246,191325,LADY OF THE SEA GENERAL HOSPITAL,200 WEST 134TH PLACE,CUT OFF,LA,22,70345,LAFOURCHE,(985)632-6401,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1861477465,191326,REEVES MEMORIAL MEDICAL CENTER,409 FIRST STREET,BERNICE,LA,22,71222,UNION,(318)285-9066,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1033164553,200002,MILES MEMORIAL HOSPITAL INC (LINCOLN COUNTY HC),35 MILES STREET,DAMARISCOTTA,ME,23,4543,LINCOLN,(207)563-1234,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1689689275,200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,23,4102,CUMBERLAND,(207)662-0111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1689689275,20001,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,ANCHORAGE,AK,2,99519,ANCHORAGE,(907)261-3675,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1407890189,200018,"AROOSTOOK MEDICAL CENTER,THE",140 ACADEMY ST - PO BOX 151,PRESQUE ISLE,ME,23,4769,AROOSTOOK,(207)768-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1811139967,200019,SOUTHERN MAINE MEDICAL CENTER,1 MEDICAL CENTER DRIVE,BIDDEFORD,ME,23,4005,YORK,(207)283-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1407890189,200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,23,3909,YORK,(207)363-4321,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1093794729,200021,MID COAST HOSPITAL,123 MEDICAL CENTER DRIVE,BRUNSWICK,ME,23,4011,CUMBERLAND,(207)729-0181,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1093794729,200024,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,23,4240,ANDROSCOGGIN,(207)795-0111,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1679591044,200025,PARKVIEW ADVENTIST MEDICAL CENTER,329 MAIN ST,BRUNSWICK,ME,23,4011,CUMBERLAND,(207)373-2000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
1679591044,200031,CARY MEDICAL CENTER,"163 VAN BUREN RD, SUITE 1",CARIBOU,ME,23,4736,AROOSTOOK,(207)498-3111,Acute Care Hospitals,Government - Local,Yes
1861450710,200033,EASTERN MAINE MEDICAL CENTER,"489 STATE ST, PO BOX 404",BANGOR,ME,23,4401,PENOBSCOT,(207)973-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1861450710,200034,ST MARYS REGIONAL MEDICAL CENTER,CAMPUS AVENUE - PO BOX 291,LEWISTON,ME,23,4240,ANDROSCOGGIN,(207)777-8100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1790925337,200037,FRANKLIN MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,23,4938,FRANKLIN,(207)778-6031,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1790925337,200039,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,23,4330,KENNEBEC,(207)872-1000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1639266729,20003,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,23,4330,KENNEBEC,(207)623-8411,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,No
1205812112,200040,HENRIETTA D GOODALL HOSPITAL,25 JUNE STREET,SANFORD,ME,23,4073,YORK,(207)324-4310,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1639266729,200041,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,23,4901,KENNEBEC,(207)861-3012,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1710058334,200050,MAINE COAST MEMORIAL HOSPITAL,50 UNION STREET,ELLSWORTH,ME,23,4605,HANCOCK,(207)667-5311,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1477618767,200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,23,4743,AROOSTOOK,(207)834-3195,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1295739571,20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,2,99645,MATANUSKA SUSITNA,(907)746-8600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1295739571,200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,23,4856,KNOX,(207)596-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1912991142,20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,2,99801,JUNEAU,(907)796-8900,Acute Care Hospitals,Government - Local,Yes
1912991142,20012,FAIRBANKS MEMORIAL HOSPITAL,1650 COWLES STREET,FAIRBANKS,AK,2,99701,FAIRBANKS NORTH STAR,(907)452-8181,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1902869720,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,2,99508,ANCHORAGE,(907)276-1131,Acute Care Hospitals,Proprietary,Yes
1902869720,20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,2,99559,BETHEL,(907)543-6300,Acute Care Hospitals,Government - Federal,Yes
1952465650,20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,AK,2,99669,KENAI PENINSULA,(907)262-4404,Acute Care Hospitals,Voluntary non-profit - Other,Yes
1205812112,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,ANCHORAGE,AK,2,99508,ANCHORAGE,(907)563-2662,Acute Care Hospitals,Government - Federal,Yes
1952465650,20027,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,AK,2,99835,SITKA,(907)966-2411,Acute Care Hospitals,Voluntary non-profit - Private,Yes
1689612129,201300,BLUE HILL MEMORIAL HOSPITAL,57 WATER STREET,BLUE HILL,ME,23,4614,HANCOCK,(207)374-2836,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1689612129,201301,CHARLES A DEAN MEMORIAL HOSPITAL,PRITHAM AVENUE PO BOX 1129,GREENVILLE,ME,23,4441,PISCATAQUIS,(207)695-5200,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1689612129,201302,ST ANDREWS HOSPITAL (LINCOLN COUNTY HEALTHCARE),6 ST ANDREWS LANE  - PO BOX 417,BOOTHBAY HARBOR,ME,23,4538,LINCOLN,(207)633-2121,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1912055500,201303,PENOBSCOT VALLEY HOSPITAL,"7 TRANSALPINE ROAD, PO BOX 368",LINCOLN,ME,23,4457,PENOBSCOT,(207)794-3321,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1912055500,201304,MOUNT DESERT ISLAND HOSPITAL,"10 WAYMAN LANE, PO BOX 8",BAR HARBOR,ME,23,4609,HANCOCK,(207)288-5081,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1912055500,201305,CALAIS REGIONAL HOSPITAL,24 HOSPITAL LANE,CALAIS,ME,23,4619,WASHINGTON,(207)454-7521,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1811982762,201306,RUMFORD  HOSPITAL,420 FRANKLIN STREET,RUMFORD,ME,23,4276,OXFORD,(207)369-1000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1578501565,201307,MILLINOCKET REGIONAL HOSPITAL,200 SOMERSET STREET,MILLINOCKET,ME,23,4462,PENOBSCOT,(207)723-5161,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1578501565,201308,HOULTON REGIONAL HOSPITAL,20 HARTFORD STREET,HOULTON,ME,23,4730,AROOSTOOK,(207)532-2900,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1205812112,201309,MAYO REGIONAL HOSPITAL,897 WEST MAIN STREET,DOVER FOXCROFT,ME,23,4426,PISCATAQUIS,(207)564-4251,Critical Access Hospitals,Government - Hospital District or Authority,Yes
1861676678,201310,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,BRIDGTON,ME,23,4009,CUMBERLAND,(207)647-6000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1619166774,201311,DOWN EAST COMMUNITY HOSPITAL,11 HOSPITAL DRIVE,MACHIAS,ME,23,4654,WASHINGTON,(207)255-3356,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1538166368,201312,WALDO COUNTY GENERAL HOSPITAL,PO BOX 287,BELFAST,ME,23,4915,WALDO,(207)338-2500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1538166368,201313,SEBASTICOOK VALLEY HOSPITAL,447 NORTH MAIN STREET,PITTSFIELD,ME,23,4967,SOMERSET,(207)487-5141,Critical Access Hospitals,Voluntary non-profit - Private,Yes
1194770909,201314,REDINGTON FAIRVIEW GENERAL HOSPITAL,46 FAIRVIEW AVE   PO BOX 468,SKOWHEGAN,ME,23,4976,SOMERSET,(207)474-5121,Critical Access Hospitals,Voluntary non-profit - Other,Yes
