nursing_home_provider_info_id,provnum,provider_id,provider_name,address,city,state,zipcode,phone,county_ssa,county_name,ownership,bedcert,restot,certification,inhosp,lbn,participation_date,ccrc_facil,ssf,chow_last,resfamcouncil,sprinkler_status,overall_rating,overall_rating_fn,survey_rating,survey_rating_fn,quality_rating,quality_rating_fn,staffing_rating,staffing_rating_fn,RN_staffing_rating,RN_staffing_rating_fn,STAFFING_FLAG,PT_STAFFING_FLAG,AIDHRD,VOCHRD,RNHRD,TOTLICHRD,TOTHRD,PTHRD,exp_aide,exp_lpn,exp_rn,exp_total,adj_aide,adj_lpn,adj_rn,adj_total,cycle_1_defs,cycle_1_nfromdefs,cycle_1_nfromcomp,cycle_1_defs_score,CYCLE_1_SURVEY_DATE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,cycle_2_defs,cycle_2_nfromdefs,cycle_2_nfromcomp,cycle_2_defs_score,CYCLE_2_SURVEY_DATE,CYCLE_2_NUMREVIS,CYCLE_2_REVISIT_SCORE,CYCLE_2_TOTAL_SCORE,cycle_3_defs,cycle_3_nfromdefs,cycle_3_nfromcomp,cycle_3_defs_score,CYCLE_3_SURVEY_DATE,CYCLE_3_NUMREVIS,CYCLE_3_REVISIT_SCORE,CYCLE_3_TOTAL_SCORE,WEIGHTED_ALL_CYCLES_SCORE,incident_cnt,cmplnt_cnt,FINE_CNT,FINE_TOT,PAYDEN_CNT,TOT_PENLTY_CNT,FILEDATE
b10466,345144,140043,PINE RIDGE HEALTH AND REHABILITATION CENTER,706 PINEYWOOD ROAD,THOMASVILLE,NC,27360,(336) 475-9116,280,Davidson,For profit - Corporation,154,132,Medicare and Medicaid,NO,"SPRUCE LTC GROUP, LLC",4/16/75,N,N,N,Resident,Yes,4,,3,,3,,4,,4,,,,2.99886,0.43788,0.875,1.31288,4.31174,0.0428,2.7464,0.67204,1.0327,4.45114,2.67925,0.5408,0.6331,3.90466,3,3,0,12,11/15/13,1,0,12,1,1,0,4,8/30/12,1,0,4,7,7,0,24,6/24/11,1,0,24,11.333,0,0,0,0,0,0,"10/1/14
"
b10467,345145,140046,ROANOKE RIVER NURSING AND REHABILITATION CENTER,119 GATLING STREET,WILLIAMSTON,NC,27892,(252) 792-1616,580,Martin,For profit - Corporation,154,107,Medicare and Medicaid,NO,"TAR RIVER LTC GROUP, LLC",11/1/80,N,N,N,Resident,Yes,1,,3,,1,,1,,1,,,,2.17617,0.86121,0.50748,1.36869,3.54486,0.0486,2.43449,0.7431,1.35227,4.52985,2.19334,0.96192,0.28041,3.1544,3,3,0,12,3/8/14,1,0,12,1,1,0,4,1/10/13,1,0,4,6,3,4,44,2/2/12,1,0,44,14.667,0,7,0,0,0,0,"10/1/14
"
b10468,345146,140048,BETHANY WOODS NURSING AND REHABILITATION CENTER,33426 OLD SALISBURY ROAD BOX 1250,ALBEMARLE,NC,28002,(704) 983-1195,830,Stanly,For profit - Corporation,180,159,Medicare and Medicaid,NO,"SPRUCE LTC GROUP, LLC",3/19/75,N,N,N,Resident,Yes,3,,2,,5,,3,,2,,,,2.72642,0.75597,0.50377,1.25975,3.98616,0.03585,2.33379,0.617,1.09472,4.04551,2.8665,1.01695,0.34385,3.97176,5,3,2,20,11/21/13,1,0,20,5,5,1,28,10/4/12,1,0,28,2,2,0,8,9/1/11,1,0,8,20.667,0,2,0,0,0,0,"10/1/14
"
b10469,345148,140049,FRIENDS HOMES AT GUILFORD,925 NEW GARDEN ROAD,GREENSBORO,NC,27410,(336) 292-8187,400,Guilford,Non profit - Church related,50,48,Medicare and Medicaid,NO,FRIENDS HOMES INC.,5/1/76,Y,N,N,Resident,Yes,2,,1,,4,,5,,5,,,,4.33125,0.85208,1.16667,2.01875,6.35,0.09688,2.30879,0.57488,0.85144,3.73512,4.6031,1.23021,1.02383,6.85286,5,5,0,24,10/24/13,1,0,24,0,0,0,0,8/9/12,0,0,0,2,0,2,150,7/13/11,0,0,150,37,0,1,2,48750,0,2,"10/1/14
"
b1047,15112,14004,MAGNOLIA HAVEN HEALTH AND REHABILITATION CENTER,603 WRIGHT STREET,TUSKEGEE,AL,36083,(334) 727-4960,430,Macon,For profit - Corporation,77,75,Medicare and Medicaid,NO,MAGNOLIA HAVEN NURSING HOME LLC,9/1/75,N,N,N,Both,Yes,5,,4,,5,,3,,2,,,,2.46533,1.11067,0.464,1.57467,4.04,0.06867,2.56719,0.66565,0.91954,4.15238,2.35635,1.3849,0.37704,3.92181,1,1,0,16,6/26/14,1,0,16,0,0,0,0,8/22/13,0,0,0,2,2,0,20,8/30/12,1,0,20,11.333,0,0,0,0,0,0,"10/1/14
"
b10470,345149,140052,BRIAN CTR HEALTH & RETIREMENT,4911 BRIAN CENTER LANE,WINSTON-SALEM,NC,27106,(336) 744-5674,330,Forsyth,For profit - Corporation,40,35,Medicare and Medicaid,NO,SSC WINSTON-SALEM OPERATING COMPANY LLC,10/1/80,N,N,N,Resident,Yes,3,,2,,4,,4,,4,,,,4.05714,1.34714,1.34429,2.69143,6.74857,0.31429,2.49058,0.8322,1.68771,5.01049,3.99707,1.34357,0.59516,5.42917,0,0,0,0,8/28/13,0,0,0,12,5,7,52,6/8/12,1,0,52,2,0,2,40,5/26/11,0,0,40,24,0,5,1,16575,0,1,"10/1/14
"
b10471,345150,140053,KENANSVILLE HEALTH & REHABILITATION CENTER,209 BEASLEY STREET,KENANSVILLE,NC,28349,(910) 296-1561,300,Duplin,For profit - Corporation,92,76,Medicare and Medicaid,NO,SSC KENANSVILLE OPERATING COMPANY LLC,11/29/79,N,N,N,Resident,Yes,4,,5,,4,,1,,1,,,,2.03487,0.85724,0.41908,1.27632,3.31119,0.08092,2.4265,0.68086,1.20695,4.31431,2.05768,1.04501,0.25945,3.09368,0,0,0,0,6/20/13,0,0,0,2,2,0,8,5/3/12,1,0,8,0,0,0,0,5/11/11,0,0,0,2.667,0,0,0,0,0,0,"10/1/14
"
b10472,345151,140054,WHITE OAK MANOR - KINGS MOUNTAIN,716 SIPES STREET,KINGS MOUNTAIN,NC,28086,(704) 739-8132,220,Cleveland,For profit - Corporation,154,133,Medicare and Medicaid,NO,WHITE OAK MANOR KINGS MOUNTAIN INC.,2/27/76,N,N,N,Resident,Yes,4,,4,,4,,3,,3,,,,2.34248,0.8218,0.50263,1.32444,3.66691,0.04023,2.61531,0.62978,0.9353,4.1804,2.19773,1.08307,0.40154,3.53578,1,1,0,4,6/27/14,1,0,4,0,0,0,0,4/11/13,0,0,0,2,2,0,8,3/29/12,1,0,8,3.333,0,0,0,0,0,0,"10/1/14
"
b10473,345152,140058,TRINITY VILLAGE,1265 21 STREET NE,HICKORY,NC,28601,(828) 328-2006,170,Catawba,Non profit - Corporation,104,95,Medicare and Medicaid,NO,"LUTHERAN HOME-HICKORY, INC.",7/1/76,N,N,N,Both,Yes,4,,4,,4,,4,,4,,,,4.54895,1.02263,1.02684,2.04947,6.59842,0.10053,2.81107,0.66585,1.11221,4.58913,3.97064,1.27473,0.68985,5.79577,3,3,0,12,12/18/13,1,0,12,1,0,1,0,10/4/12,0,0,0,0,0,0,0,10/13/11,0,0,0,6,0,0,0,0,0,0,"10/1/14
"
b10474,345153,140059,TRINITY OAKS,820 KLUMAC ROAD,SALISBURY,NC,28144,(704) 637-3784,790,Rowan,Non profit - Church related,115,112,Medicare and Medicaid,NO,"LUTHERAN HOME AT TRINITY OAKS, INC.",4/1/76,Y,N,N,Resident,Yes,3,,2,,4,,4,,4,,,,3.75491,0.6683,0.92366,1.59196,5.34687,0.05089,2.53739,0.60654,1.00384,4.14777,3.63107,0.91451,0.68752,5.19622,11,10,1,60,9/26/13,1,0,60,0,0,0,0,8/16/12,0,0,0,0,0,0,0,8/31/11,0,0,0,30,0,1,1,15243,0,1,"10/1/14
"
b10475,345155,140062,RANDOLPH HEALTH AND REHABILITATION CENTER,230 EAST PRESNELL STREET,ASHEBORO,NC,27203,(336) 629-1447,750,Randolph,For profit - Corporation,238,184,Medicare and Medicaid,NO,SSC ASHEBORO OPERATING COMPANY LLC,5/21/76,N,N,N,Resident,Yes,3,,4,,4,,1,,2,,,,1.94212,0.78071,0.56495,1.34565,3.28778,0.03804,2.40737,0.65655,1.14738,4.2113,1.9795,0.98696,0.36791,3.14694,2,2,0,8,5/15/14,1,0,8,1,0,1,4,2/21/13,0,0,4,2,0,2,8,1/24/12,0,0,8,6.667,0,7,0,0,0,0,"10/1/14
"
b10476,345156,140063,HARMONY HALL NURSING AND REHABILITATION CENTER,312 WARREN AVENUE,KINSTON,NC,28502,(252) 523-0082,530,Lenoir,For profit - Corporation,175,133,Medicare and Medicaid,NO,"REDWOOD LTC GROUP, LLC",5/12/76,N,N,N,Resident,Yes,4,,3,,5,,3,,4,,,,2.09098,0.65714,0.76128,1.41842,3.5094,0.04286,2.5041,0.68049,1.10895,4.29354,2.04889,0.80152,0.51294,3.29472,1,0,1,4,3/13/14,0,0,4,1,0,1,20,2/7/13,0,0,20,2,2,0,16,1/12/12,1,0,16,11.333,0,2,1,975,0,1,"10/1/14
"
b10477,345159,140064,LINCOLNTON REHABILITATION CENTER,1410 EAST GASTON STREET,LINCOLNTON,NC,28092,(704) 732-1138,540,Lincoln,For profit - Corporation,120,96,Medicare and Medicaid,NO,LINCOLNTON REHABILITATION CENTER LLC,10/11/76,N,N,Y,Both,Yes,2,,2,,4,,2,,2,,,,2.20938,0.89323,0.50573,1.39896,3.60834,0.09531,2.45364,0.63493,1.08855,4.17712,2.20944,1.16765,0.34714,3.48203,4,4,1,16,1/16/14,1,0,16,0,0,0,0,10/25/12,0,0,0,7,3,4,161,11/10/11,1,0,161,34.833,0,5,3,37863,1,4,"10/1/14
"
b10478,345160,140065,DAVIS HEALTH CARE CENTER,1011 PORTERS NECK ROAD,WILMINGTON,NC,28411,(910) 686-7195,640,New Hanover,Non profit - Corporation,199,176,Medicare and Medicaid,NO,"CORNELIA NIXON DAVIS, INC.",4/1/76,N,N,N,Resident,Yes,5,,5,,4,,4,,4,,,,2.70767,0.76108,0.86676,1.62784,4.33551,0.19347,2.4628,0.59971,1.01499,4.07751,2.69766,1.05333,0.63808,4.28595,0,0,0,0,3/18/14,0,0,0,0,0,0,0,4/24/13,0,0,0,0,0,0,0,6/7/12,0,0,0,0,0,0,0,0,0,0,"10/1/14
"
b10479,345161,140067,ABERNETHY LAURELS,102 LEONARD AVENUE,NEWTON,NC,28658,(828) 464-8260,170,Catawba,Non profit - Corporation,174,153,Medicare and Medicaid,NO,UNITED CHURCH HOMES AND SERVICES,1/17/77,Y,N,N,Resident,Yes,2,,1,,4,,5,,5,,,,3.55458,0.48072,1.05686,1.53758,5.09216,0.03954,2.6991,0.62457,0.92948,4.25315,3.2314,0.63883,0.8496,4.82607,7,6,1,40,7/25/13,1,0,40,8,8,0,64,6/1/12,2,32,96,1,1,0,4,3/24/11,1,0,4,52.667,0,1,1,11050,0,1,"10/1/14
"
b1048,15113,140068,RIVER CITY CENTER,1350 FOURTEENTH AVENUE SOUTHEAST,DECATUR,AL,35601,(256) 355-6911,510,Morgan,For profit - Corporation,183,169,Medicare and Medicaid,NO,SUNBRIDGE HEALTHCARE LLC,10/8/69,N,N,N,Both,Yes,2,,2,,4,,3,,4,,,,1.77604,0.86154,0.99024,1.85178,3.62782,0.05089,2.348,0.65754,1.10249,4.10802,1.85599,1.08751,0.67113,3.55971,6,2,4,40,5/22/14,1,0,40,3,3,0,28,9/12/13,1,0,28,2,2,0,20,8/30/12,1,0,20,32.667,0,2,1,6045,0,1,"10/1/14
"
b10480,345162,140077,GASTONIA CARE AND REHABILITATION,416 N HIGHLAND STREET,GASTONIA,NC,28052,(704) 864-0371,350,Gaston,For profit - Partnership,118,87,Medicare and Medicaid,NO,Legal Business Name Not Available,11/1/76,N,N,Y,Resident,Yes,1,,2,,2,,1,,2,,,,1.7569,0.73908,0.55,1.28908,3.04598,0.10345,2.54662,0.66368,1.0877,4.29799,1.6928,0.9243,0.37783,2.85669,5,3,2,16,6/20/13,1,0,16,5,4,1,32,5/10/12,1,0,32,4,4,0,16,3/10/11,1,0,16,21.333,0,2,1,975,0,1,"10/1/14
"
b10481,345163,14007,GLENBRIDGE HEALTH AND REHABILTATION CENTER,211 MILTON BROWN HEIRS ROAD,BOONE,NC,28607,(828) 264-6720,940,Watauga,For profit - Individual,124,108,Medicare and Medicaid,NO,GLENBRIDGE HEALTH AND REHABILITATION CENTER LLC,5/4/77,N,N,Y,Resident,Yes,4,,4,,3,,4,,4,,,,3.74213,1.74861,0.7713,2.51991,6.26204,0.12222,2.25697,0.59744,0.98813,3.84255,4.06832,2.42926,0.58324,6.56899,0,0,0,0,9/26/13,0,0,0,3,3,0,12,8/23/12,1,0,12,1,1,0,8,7/29/11,1,0,8,5.333,0,0,0,0,0,0,"10/1/14
"
b10482,345164,140080,CHOWAN RIVER NURSING AND REHABILITATION CENTER,1341 PARADISE ROAD P O BOX 566,EDENTON,NC,27932,(252) 482-7481,200,Chowan,For profit - Corporation,130,85,Medicare and Medicaid,NO,"TAR RIVER LTC GROUP, LLC",5/1/77,N,N,N,Resident,Yes,4,,4,,4,,3,,3,,,,2.21765,0.75529,0.67647,1.43176,3.64941,0.06706,2.46379,0.72582,1.23761,4.42721,2.20857,0.8637,0.40842,3.32272,0,0,0,0,2/6/14,0,0,0,1,1,0,4,1/24/13,1,0,4,2,2,0,16,2/15/12,1,0,16,4,0,2,0,0,0,0,"10/1/14
"
b10483,345165,140082,AUTUMN CARE OF MARION,POST OFFICE BOX 339,MARION,NC,28752,(828) 652-6701,550,Mc Dowell,For profit - Corporation,110,101,Medicare and Medicaid,NO,AUTUMN CORPORATION,8/1/80,N,N,N,Resident,Yes,5,,5,,4,,4,,4,,,,2.78713,0.58812,0.81683,1.40495,4.19208,0.05594,2.64351,0.69044,1.05059,4.38454,2.587,0.707,0.58095,3.85396,1,1,0,0,6/6/13,0,0,0,0,0,0,0,5/10/12,0,0,0,0,0,0,0,4/15/11,0,0,0,0,0,0,0,0,0,0,"10/1/14
"
b10484,345166,140083,STOKES COUNTY NURSING HOME,1570 NC 8 AND 89 HIGHWAY,DANBURY,NC,27016,(336) 593-2831,840,Stokes,For profit - Corporation,40,37,Medicare and Medicaid,YES,"PIONEER HEALTH SERVICES OF STOKES COUNTY, INC.",6/13/77,N,N,N,Resident,No,4,,4,,3,,3,,4,,,,2.08243,0.97432,0.62432,1.59865,3.68107,0.00946,2.5938,0.6612,0.88668,4.14167,1.96995,1.22307,0.52611,3.58262,1,1,0,4,5/10/13,1,0,4,3,3,0,12,3/15/12,1,0,12,1,1,0,0,1/6/11,0,0,0,6,0,0,0,0,0,0,"10/1/14
"
b10485,345167,140084,YADKIN NURSING CARE CENTER,903 W MAIN STREET BOX 879,YADKINVILLE,NC,27055,(336) 679-8863,980,Yadkin,For profit - Corporation,147,135,Medicare and Medicaid,NO,"YADKIN NURSING CARE CENTER, INC.",7/1/77,N,N,N,Resident,Yes,5,,5,,3,,3,,1,,,,4.38889,0.2937,0.40444,0.69815,5.08703,0.00259,2.48053,0.64816,1.07003,4.19873,4.34141,0.3761,0.28242,4.8837,0,0,0,0,9/12/13,0,0,0,2,2,0,8,8/9/12,1,0,8,0,0,0,0,8/18/11,0,0,0,2.667,0,0,0,0,0,0,"10/1/14
"
b10486,345168,140088,GOLDEN LIVINGCENTER - GREENVILLE,2910 MACGREGOR DOWNS,GREENVILLE,NC,27834,(252) 758-4121,730,Pitt,For profit - Corporation,152,135,Medicare and Medicaid,NO,GGNSC GREENVILLE LLC,11/1/80,N,N,N,Both,Yes,4,,4,,4,,3,,3,,,,2.06037,0.99333,0.75778,1.75111,3.81148,0.13333,2.61734,0.73309,1.25963,4.61005,1.93155,1.12465,0.44951,3.33265,2,2,0,8,4/17/14,1,0,8,1,1,1,4,6/6/13,1,0,4,3,3,0,12,5/17/12,1,0,12,7.333,0,1,0,0,0,0,"10/1/14
"
b10487,345169,140089,BRIAN CTR HEALTH & REHAB/GASTO,969 COX ROAD,GASTONIA,NC,28054,(704) 866-8596,350,Gaston,For profit - Corporation,162,146,Medicare and Medicaid,NO,SSC GASTONIA OPERATING COMPANY LLC,9/1/77,N,N,N,Resident,Yes,1,,2,,3,,1,,2,,,,2.32295,0.55445,0.46507,1.01952,3.34247,0.06199,2.41905,0.70672,1.21794,4.34371,2.35623,0.65116,0.28532,3.10176,9,3,6,36,9/12/13,1,0,36,5,3,3,20,7/12/12,1,0,20,13,11,2,68,5/19/11,1,0,68,36,0,7,3,40139,0,3,"10/1/14
"
b10488,345170,14008,CRYSTAL BLUFFS REHABILITATION AND HEALTH CARE CENT,4010 BRIDGES STREET EXTENSION,MOREHEAD CITY,NC,28557,(252) 726-0031,150,Carteret,For profit - Corporation,92,89,Medicare and Medicaid,NO,"CENTURY CARE OF THE CRYSTAL COAST, INC",8/15/77,N,N,N,Resident,Yes,5,,5,,5,,1,,1,,,,1.76517,1.01573,0.43146,1.44719,3.21236,0.05562,2.61114,0.74791,1.19735,4.5564,1.65874,1.12722,0.26925,2.84187,0,0,0,0,8/1/13,0,0,0,0,0,0,0,9/7/12,0,0,0,0,0,0,0,9/15/11,0,0,0,0,0,0,0,0,0,0,"10/1/14
"
b10489,345171,140091,WHITE OAK MANOR - SHELBY,401 N MORGAN STREET,SHELBY,NC,28150,(704) 482-7326,220,Cleveland,For profit - Corporation,160,139,Medicare and Medicaid,NO,WHITE OAK MANOR SHELBY INC,10/26/77,N,N,N,Resident,Yes,3,,3,,4,,3,,2,,,,2.47374,1.11259,0.4946,1.60719,4.08093,0.04101,2.70008,0.64293,0.98644,4.32945,2.24801,1.43631,0.37465,3.79951,0,0,0,0,12/19/13,0,0,0,2,2,0,8,10/11/12,1,0,8,2,1,1,79,11/17/11,1,0,79,15.833,0,1,2,29055,0,2,"10/1/14
"
b1049,15114,140093,SHADESCREST HEALTH CARE CENTER,331 WEST 25TH STREET,JASPER,AL,35502,(205) 384-9086,630,Walker,For profit - Corporation,107,89,Medicare and Medicaid,NO,SHADESCREST HEALTH CARE CENTER,12/29/70,N,N,N,Both,Yes,3,,2,,3,,5,,5,,,,1.93876,1.54326,1.0927,2.63596,4.57472,0.02416,2.5137,0.6195,0.99491,4.12811,1.89249,2.06763,0.82064,4.46699,8,6,4,52,4/5/14,1,0,52,4,4,1,16,1/17/13,1,0,16,7,7,1,28,11/10/11,1,0,28,36,0,4,2,189763,0,2,"10/1/14
"
b10490,345172,140095,TRIAD CENTER,707 NORTH ELM STREET,HIGH POINT,NC,27262,(336) 885-0141,400,Guilford,For profit - Corporation,199,166,Medicare and Medicaid,NO,"SUNBRIDGE REGENCY - NORTH CAROLINA, INC.",11/14/77,N,N,N,Resident,Yes,1,,1,,2,,2,,3,,,,1.85633,0.65813,0.78313,1.44127,3.29759,0.06205,2.40356,0.70799,1.33531,4.44686,1.89506,0.77155,0.43822,2.98913,11,10,2,68,11/8/13,1,0,68,2,0,2,8,7/11/12,0,0,8,2,1,1,8,6/9/11,1,0,8,38,0,4,0,0,0,0,"10/1/14
"
b10491,345173,140100,EMERALD HEALTH & REHAB CENTER,54 RED MULBERRY WAY,LILLINGTON,NC,27546,(910) 814-8030,420,Harnett,For profit - Corporation,96,77,Medicare and Medicaid,NO,"HARNETT HEALTHCARE GROUP, LLC",1/1/78,N,N,N,Resident,Yes,1,,2,,4,,1,,1,,,,1.70909,1.12078,0.45974,1.58052,3.28961,0.12987,2.44536,0.67503,1.27859,4.39898,1.71492,1.37809,0.26867,3.01435,6,6,0,28,5/30/14,1,0,28,2,2,0,8,4/26/13,1,0,8,3,3,0,16,3/8/12,1,0,16,19.333,0,0,0,0,0,0,"10/1/14
"
b10492,345174,140101,ASHEVILLE NURSING & REHABILITATION CENTER,91 VICTORIA ROAD,ASHEVILLE,NC,28801,(828) 255-0076,100,Buncombe,For profit - Corporation,120,81,Medicare and Medicaid,NO,HEALTHTIQUE ASHEVILLE LLC,2/1/79,N,N,N,Resident,Yes,2,,1,,4,,4,,4,,,,2.44074,0.63395,0.9821,1.61605,4.05679,0.07222,2.45513,0.66713,1.11071,4.23298,2.43931,0.78872,0.66068,3.86312,22,5,17,337,6/27/13,1,0,337,6,5,1,20,4/12/12,1,0,20,4,4,0,16,3/10/11,1,0,16,177.833,0,22,0,0,0,0,"10/1/14
"
b10493,345175,140103,SMITHFIELD MANOR INC,POST OFFICE BOX 1940,SMITHFIELD,NC,27577,(919) 934-3171,500,Johnston,For profit - Corporation,160,141,Medicare and Medicaid,NO,"SMITHFIELD MANOR, INC.",12/1/77,N,N,N,Both,Yes,3,,3,,3,,3,,3,,,,2.2117,0.65248,0.65638,1.30887,3.52056,0.04858,2.58525,0.6253,1.01974,4.23029,2.09916,0.86607,0.48095,3.35462,2,0,2,8,12/12/13,0,0,8,2,1,1,24,10/3/12,1,0,24,0,0,0,0,11/30/11,0,0,0,12,0,2,0,0,0,0,"10/1/14
"
b10494,345177,140110,MANOR CARE HEALTH SVCS PINEHURST,205 RATTLESNAKE TRAIL,PINEHURST,NC,28374,(910) 295-1781,620,Moore,For profit - Corporation,120,93,Medicare and Medicaid,NO,MANOR CARE OF PINEHURST NC LLC,10/1/77,N,N,N,Resident,Yes,4,,3,,5,,2,,3,,,,1.88602,0.7828,0.68065,1.46344,3.34947,0.15269,2.44571,0.66176,1.04614,4.1536,1.89218,0.98182,0.48615,3.25052,1,1,1,4,4/10/14,1,0,4,5,5,1,20,2/21/13,1,0,20,10,10,0,24,1/26/12,1,0,24,12.667,0,2,0,0,0,0,"10/1/14
"
b10495,345179,140113,BRIAN CENTER HEALTH AND RETIREMENT,752 E CENTER AVENUE,MOORESVILLE,NC,28115,(704) 663-3448,480,Iredell,For profit - Corporation,131,95,Medicare and Medicaid,NO,SSC MOORESVILLE OPERATING COMPANY LLC,5/1/78,N,N,N,Resident,Yes,3,,3,,4,,2,,3,,,,2.18947,0.57526,0.66368,1.23895,3.42841,0.09526,2.45912,0.68146,1.19915,4.33973,2.18465,0.70065,0.41354,3.18443,0,0,0,0,6/27/13,0,0,0,7,2,5,28,5/10/12,1,0,28,8,6,2,28,3/25/11,1,0,28,14,0,4,0,0,0,0,"10/1/14
"
b10496,345180,140114,WESLEY PINES RETIREMENT COMM,1000 WESLEY PINES ROAD,LUMBERTON,NC,28358,(910) 738-9691,770,Robeson,Non profit - Church related,62,59,Medicare and Medicaid,NO,THE UNITED METHODIST RETIREMENT HOMES INCORPORATED,12/1/80,Y,N,N,Both,Yes,3,,2,,4,,4,,3,,,,2.79746,1.07627,0.54831,1.62458,4.42204,0.11271,2.39332,0.56061,0.91665,3.87058,2.86803,1.59344,0.44695,4.6052,5,5,0,20,11/6/13,1,0,20,3,0,3,12,10/3/12,0,0,12,5,5,0,32,9/1/11,1,0,32,19.333,0,4,0,0,0,0,"10/1/14
"
b10497,345181,140115,UNIVERSAL HEALTH CARE / GREENVILLE,2578 WEST 5TH STREET,GREENVILLE,NC,27834,(252) 758-7100,730,Pitt,For profit - Corporation,120,113,Medicare and Medicaid,NO,"UNIVERSAL HEALTH CARE GREENVILLE, INC",7/26/78,N,N,N,Resident,Yes,2,,3,,4,,1,,1,,,,2.45442,0.76504,0.42655,1.19159,3.64601,0.01593,2.52058,0.72834,1.25504,4.50396,2.38929,0.87183,0.25395,3.26306,5,0,5,20,7/24/14,0,0,20,2,1,1,12,8/15/13,1,0,12,3,3,1,12,9/20/12,1,0,12,16,0,11,1,2015,0,1,"10/1/14
"
b10498,345182,140116,HERITAGE HEALTHCARE AT TAYLOR PLACE,468 HIGHWAY 70 EAST,SEALEVEL,NC,28577,(252) 225-4611,150,Carteret,For profit - Corporation,104,49,Medicare and Medicaid,NO,HERITAGE HEALTHCARE AT TAYLOR PLACE LLC,4/1/78,N,N,N,Resident,Yes,5,,5,,4,,3,,4,,,,1.60306,0.83673,0.85306,1.6898,3.29285,0.08776,2.29972,0.59137,0.91026,3.80134,1.7104,1.17437,0.70025,3.4917,0,0,0,0,12/5/13,0,0,0,0,0,0,0,1/10/13,0,0,0,1,1,0,4,12/14/11,1,0,4,0.667,0,0,0,0,0,0,"10/1/14
"
b10499,345183,140117,UNIVERSAL HEALTH CARE & REHAB,430 BROOKWOOD AVENUE NE,CONCORD,NC,28025,(704) 788-4115,120,Cabarrus,For profit - Corporation,120,99,Medicare and Medicaid,NO,"UNIVERSAL HEALTH CARE CONCORD, INC",5/1/79,N,N,N,Resident,Yes,1,,1,,3,,1,,1,,,,2.17626,0.8697,0.32323,1.19293,3.36919,0.02222,2.33552,0.60545,1.15406,4.09502,2.28638,1.19226,0.20928,3.31643,10,10,3,92,3/11/14,1,0,92,2,2,0,8,1/11/13,1,0,8,8,8,1,20,11/21/11,1,0,20,52,0,7,1,43680,0,1,"10/1/14
"
b1050,15115,140118,"CORDOVA HEALTH AND REHABILITATION, LLC",70 HIGHLAND STREET WEST,CORDOVA,AL,35550,(205) 483-9282,630,Walker,For profit - Corporation,114,109,Medicare and Medicaid,NO,"CORDOVA HEALTH AND REHABILITATION, LLC",4/1/71,N,N,N,Resident,Yes,3,,3,,4,,3,,2,,,,2.9,0.77569,0.44037,1.21606,4.11606,0.05229,2.55641,0.62216,0.93357,4.11214,2.78348,1.03483,0.35246,4.03474,4,4,0,40,9/26/13,1,0,40,0,0,0,0,9/7/12,0,0,0,1,1,0,4,7/8/11,1,0,4,20.667,0,0,0,0,0,0,"10/1/14
"
b10500,345184,140119,KINDRED TRANSITIONAL CARE & REHAB-ELIZABETH CITY,901 SOUTH HALSTEAD BOULEVARD,ELIZABETH CITY,NC,27909,(252) 338-0137,690,Pasquotank,For profit - Corporation,120,96,Medicare and Medicaid,NO,KINDRED NURSING CENTERS EAST LLC,8/1/78,N,N,N,Resident,Yes,4,,4,,5,,1,,2,,,,1.90208,0.74583,0.4526,1.19844,3.10051,0.06719,2.40111,0.62536,1.06187,4.08834,1.94374,0.98989,0.31848,3.05695,3,1,3,12,6/6/13,1,0,12,1,1,0,0,5/10/12,0,0,0,2,2,0,8,6/9/11,1,0,8,7.333,0,6,0,0,0,0,"10/1/14"
b10501,345185,140120,PREMIER LIVING AND REHAB CENTER,106 CAMERON STREET,LAKE WACCAMAW,NC,28450,(910) 646-3132,230,Columbus,For profit - Corporation,127,106,Medicare and Medicaid,NO,PREMIER LIVING AND REHAB CENTER,9/29/78,N,N,N,Resident,Yes,2,,2,,2,,3,,2,,,,2.28396,1.09245,0.51226,1.60472,3.88867,0.03349,2.28115,0.66676,1.09372,4.04162,2.45672,1.35992,0.34996,3.87836,11,11,0,64,5/3/14,1,0,64,0,0,0,0,4/17/13,0,0,0,1,1,0,4,5/17/12,1,0,4,32.667,0,0,0,0,0,0,"10/1/14
"
b10502,345186,140122,FIVE OAKS MANOR,413 WINECOFF SCHOOL ROAD,CONCORD,NC,28027,(704) 788-2131,120,Cabarrus,For profit - Corporation,160,131,Medicare and Medicaid,NO,FIVE OAKS MANOR LLC,12/1/78,N,N,N,Resident,Yes,1,,1,,4,,3,,2,,,,2.44771,0.99313,0.4229,1.41603,3.86374,0.10458,2.34809,0.60994,1.01949,3.97753,2.5578,1.35143,0.30995,3.91559,7,7,0,32,1/9/14,1,0,32,17,11,6,302,11/1/12,1,0,302,3,2,1,16,9/29/11,1,0,16,119.333,0,10,2,6500,1,3,"10/1/14
"
